SUBJECT,TIME,FP1,FP2,F3,F4,C3,C4,P3,P4,O1,O2,F7,F8,T3,T4,T5,T6,FZ,PZ,T5',T6',O1',O2',"P3""","P4""","PZ""",OZ,I,"CB1""","CB2""",CB1,CB2
MTA,18,11.9737,20.9736,-7.9661,-11.0408,21.3623,50.6395,-38.8435,-12.1271,-3.5212,-61.2004,13.6881,-65.5994,0.9396,-3.3292,-25.5895,-35.2471,-39.2053,-21.3196,2.7546,-15.3241,-12.7784,17.217,-22.2742,0.5285,-9.1899,7.8542,-17.9273,17.1738,-46.115,9.7158,-42.5746
MTA,19,11.9737,21.4051,-7.9661,-10.4322,21.4492,51.158,-38.8435,-11.8672,-5.153,-62.3305,13.2631,-65.8574,1.2813,-1.878,-24.8908,-34.6333,-38.9416,-21.6648,3.099,-14.0255,-14.5916,16.7005,-24.0943,-0.1762,-9.7101,6.5452,-19.3064,15.1789,-47.2314,7.9808,-43.096
MTA,0,-141.789,-71.9834,16.7032,19.3866,17.1072,-29.8998,19.2055,-12.7334,-30.8324,24.1672,-153.5453,-31.2951,20.244,-67.1823,-2.8821,-57.5176,-23.5584,28.5699,34.1746,63.0281,-13.9872,42.2678,49.142,-28.0087,10.1436,14.4867,-35.5961,51.8683,-42.0789,-17.6967,41.9664
MTA,1,-141.8751,-72.3287,16.1036,19.2127,16.7599,-29.5541,19.119,-12.7334,-31.1759,23.4717,-152.5251,-33.8744,21.0127,-67.9506,-2.8821,-58.2191,-23.3826,28.4836,34.0886,62.1623,-14.7643,41.407,48.3619,-28.8014,9.7101,13.8758,-36.2856,51.0877,-42.9376,-18.6509,41.0107
MTA,2,-142.7365,-72.5876,15.5897,18.6042,16.4994,-29.9862,18.7729,-12.7334,-31.7771,22.6024,-151.3348,-36.3677,21.1835,-67.6945,-3.1441,-58.7451,-23.2068,28.311,33.6581,61.7295,-15.3687,40.5461,47.6686,-29.6822,9.1899,13.0904,-37.0613,50.1336,-43.7964,-19.4316,40.0549
MTA,3,-143.9425,-73.0192,15.3327,17.3001,16.3257,-31.2824,18.3404,-12.9933,-32.4642,21.7331,-150.4846,-38.3451,20.671,-67.1823,-3.6681,-59.0082,-23.5584,27.8794,33.1417,61.3832,-15.714,39.6853,47.1486,-30.3868,8.4963,12.0431,-37.837,49.1795,-44.3116,-20.1256,39.3598
MTA,4,-144.9762,-73.4507,15.1614,15.9092,16.152,-33.0107,17.7348,-13.513,-33.323,20.8638,-150.4846,-39.7208,19.3044,-68.0359,-4.5415,-59.3589,-24.1737,27.2752,32.5391,60.9503,-16.2321,38.9105,46.4552,-31.0034,7.716,10.9086,-38.6989,48.0519,-44.6551,-20.9931,38.8385
MTA,5,-145.7515,-73.6233,15.3327,15.2137,16.0652,-34.3934,16.9562,-14.0328,-34.4395,19.5598,-151.0798,-40.2366,17.6814,-69.8286,-5.5895,-59.9726,-24.3495,26.5847,32.0226,60.5174,-17.0092,37.7914,45.4151,-31.8842,7.0225,9.7741,-39.8193,46.9243,-45.5139,-21.8606,37.8827
MTA,6,-146.0099,-73.537,15.3327,15.0398,15.9783,-35.0847,15.9181,-14.4659,-35.4701,18.2558,-152.1,-40.3226,16.2293,-72.2188,-6.6376,-60.6741,-24.3495,25.9805,31.5922,60.1711,-17.8726,36.5862,44.3751,-32.9411,6.2422,8.6396,-40.9398,45.8835,-46.7161,-22.7281,36.5794
MTA,7,-145.6654,-73.1918,15.247,15.2137,15.8915,-35.2575,14.9664,-14.899,-36.1572,17.2995,-153.5453,-40.9244,15.2897,-74.2676,-7.5109,-61.0248,-24.4374,25.4626,31.5061,60.0845,-18.3906,35.6393,43.7684,-33.7338,5.722,7.9415,-41.7155,45.2763,-47.6608,-23.2486,35.7974
MTA,8,-145.3208,-72.6739,15.3327,15.5614,15.4573,-35.1711,14.1013,-15.3321,-36.7584,16.4302,-155.4158,-42.2141,14.8626,-74.5237,-8.2969,-61.3755,-24.2616,24.9448,31.3339,60.1711,-18.736,34.7784,43.5951,-34.5265,5.0284,7.4179,-42.2326,45.1896,-48.6913,-23.422,35.1024
MTA,9,-145.7515,-72.2424,15.504,15.9961,14.7626,-34.739,13.0632,-16.0251,-37.1878,15.5609,-158.1364,-43.5037,14.6918,-72.5603,-8.9083,-61.8139,-23.7342,24.5132,30.9035,60.2577,-18.736,34.1758,43.6817,-35.3192,4.2482,6.9815,-42.7498,45.1896,-49.8076,-23.1618,34.4941
MTA,10,-147.3882,-71.9834,15.9323,16.6916,14.2416,-33.7885,12.2846,-16.3716,-37.2737,15.2132,-161.5372,-44.1915,15.2043,-69.3164,-9.1703,-61.8139,-23.1188,24.2542,30.6453,60.6905,-18.3043,34.0037,44.3751,-35.7596,3.728,7.0688,-42.5774,45.7968,-50.4946,-22.2943,34.3204
MTA,11,-149.6279,-71.8108,16.7032,17.6479,13.981,-32.1466,12.1981,-16.1117,-36.4149,15.5609,-165.108,-43.3317,16.2293,-65.7311,-8.9956,-61.3755,-22.5914,24.4269,30.4731,61.6429,-17.0955,34.4341,45.7618,-35.4073,3.9014,8.0288,-41.5431,47.2713,-50.237,-20.5594,35.0155
MTA,12,-151.6953,-71.8971,17.5598,18.865,13.7205,-30.2454,12.3711,-15.5054,-35.2125,16.5171,-168.5088,-41.8701,16.9981,-63.2555,-8.6463,-60.7618,-22.1519,24.5995,30.1288,62.5087,-15.6277,35.2088,47.2352,-34.7907,4.0748,9.1633,-40.0779,49.0927,-49.2924,-18.7376,35.8843
MTA,13,-152.9874,-72.3287,18.502,19.6474,13.3732,-28.7764,12.2846,-14.8124,-34.3536,17.2995,-170.7193,-41.4403,16.9981,-62.2311,-8.559,-60.2357,-21.5366,24.5132,29.354,63.0281,-14.5916,35.8975,48.2753,-34.2623,4.0748,9.7741,-39.216,50.3938,-48.4336,-17.6967,36.4925
MTA,14,-152.9874,-73.0192,19.4443,19.9951,13.3732,-27.653,12.1116,-13.8595,-33.9242,17.995,-171.2294,-42.2141,16.4856,-62.4018,-8.2969,-59.6219,-21.097,24.4269,28.6654,63.2879,-14.1599,36.5862,48.7086,-33.6457,3.9881,10.036,-38.8713,50.9142,-47.7466,-17.2629,37.0139
MTA,15,-151.1784,-73.7096,20.3008,19.7343,13.8942,-26.5296,12.2846,-12.5602,-33.323,18.9513,-169.699,-42.558,16.3147,-62.914,-7.5109,-58.2191,-21.0091,24.7721,28.5793,64.3268,-13.7282,37.8775,49.3153,-32.3246,4.3349,10.5596,-38.2679,51.4346,-46.3726,-16.9159,38.3172
MTA,16,-148.508,-74.3138,20.7291,18.778,14.5889,-25.7518,12.8037,-11.1742,-32.8077,19.9944,-166.8084,-42.386,16.3147,-63.5116,-6.5502,-56.2901,-21.1849,25.29,28.7515,65.8852,-13.2965,39.427,49.662,-30.6511,4.9417,11.1705,-37.7508,51.6948,-44.8269,-16.5689,39.8811
MTA,17,-146.0961,-75.0043,20.3865,17.5609,14.6757,-25.4062,13.3227,-10.0482,-32.2924,20.7768,-163.1525,-41.7842,16.571,-64.0238,-5.3275,-54.6242,-21.5366,25.6353,29.0958,67.357,-12.5194,40.8905,50.442,-29.2418,5.5486,11.5195,-37.4061,52.0418,-43.6246,-15.8749,41.0976
MTA,18,-144.2009,-75.5222,19.1016,16.4308,13.8942,-25.4926,13.8418,-9.0953,-31.1759,21.5592,-159.3266,-40.9244,16.8273,-64.6213,-3.8428,-53.2213,-22.1519,25.9805,29.6984,68.6556,-10.7063,42.1817,52.0021,-28.0087,6.2422,12.0431,-36.8027,52.9959,-42.7659,-14.2267,42.0533
MTA,19,-142.9088,-75.6085,17.2172,15.3876,12.6785,-25.8382,14.5339,-8.2291,-30.0594,22.3416,-156.0109,-40.0647,16.9981,-65.5603,-2.6201,-51.9938,-23.2068,26.0668,30.3009,69.7811,-8.5477,43.473,53.9088,-26.8637,6.9358,12.654,-36.1132,54.2969,-42.0789,-12.4918,43.0091
MTA,0,-114.4821,23.5629,15.1614,-24.5158,25.7043,60.9229,58.8276,-34.9953,3.7789,18.9513,-201.1563,-95.433,-60.4756,28.9387,-39.476,-26.9175,-0.1758,51.4432,61.2905,-28.1376,37.731,40.6322,-38.2215,0.5285,-8.0628,0.6109,31.459,34.521,-8.7593,-31.7499,-61.8635
MTA,1,-124.9052,22.0093,-21.757,-39.6425,8.597,59.3674,62.8071,-26.6796,15.7168,32.8604,-279.2892,-116.3251,-44.7588,54.719,-30.5677,-18.2373,-10.1969,57.8304,61.6349,-18.7872,48.4372,56.6441,-27.8211,16.3825,1.994,14.0503,44.9907,47.2713,6.9559,-20.9063,-44.3124
MTA,2,-121.9764,28.569,-40.6017,-53.2044,-2.0841,54.6146,65.835,-20.9625,25.937,44.2486,-303.1797,-116.0671,-33.8253,69.5725,-23.6681,-12.0121,-14.9437,62.9229,58.4498,-13.506,58.3664,69.0403,-18.2874,29.0657,9.9702,25.3081,56.1091,59.0674,19.2361,-11.017,-31.1924
MTA,3,-110.0028,43.1555,-39.8307,-58.2467,-4.0814,48.4791,67.3922,-20.0963,32.1207,49.6384,-279.3743,-85.6318,-28.2732,65.8164,-19.5633,-11.1353,-13.0977,64.8218,55.0926,-14.8913,65.4464,74.2054,-11.7871,34.5265,13.4381,31.1551,61.8838,66.8737,24.4744,-4.0772,-26.2399
MTA,4,-96.4785,62.3166,-25.6973,-49.4662,-0.521,46.0595,66.4406,-23.9077,31.863,47.2043,-224.4516,-31.639,-27.6753,43.5362,-19.3886,-16.2207,-5.538,62.9229,53.9736,-21.8174,67.6049,69.9873,-10.2271,31.0034,11.2706,29.2352,59.8152,68.088,20.2666,-2.1687,-31.7138
MTA,5,-86.3138,79.6651,-6.0817,-28.1671,5.4708,51.158,62.6341,-30.4044,23.9617,36.8593,-154.8206,22.0098,-32.7149,13.2316,-22.9694,-24.1118,4.7468,57.6578,55.7813,-28.9167,63.2015,56.6441,-15.2539,18.4083,3.9014,19.1119,49.5587,60.7154,6.5265,-7.2869,-47.4403
MTA,6,-82.5236,90.1951,12.506,-1.4779,12.2443,62.6512,57.1839,-37.3341,10.3061,21.0376,-86.3799,57.0019,-41.4275,-12.0365,-29.2576,-32.7921,14.1526,50.6663,57.2447,-32.8993,51.8909,38.0497,-26.8677,0.2642,-6.5023,3.4908,33.6137,46.057,-13.4824,-19.5184,-68.1194
MTA,7,-84.3326,93.7338,25.269,22.0816,17.8019,76.6505,51.9932,-43.3977,-3.6071,5.6506,-39.024,62.2464,-52.5318,-26.9753,-35.8079,-41.6477,20.6575,44.1928,58.9663,-35.3235,38.508,21.7796,-39.8683,-16.3825,-16.4725,-11.6941,18.2721,30.271,-32.2032,-33.3114,-85.9313
MTA,8,-88.4674,89.5046,31.7789,31.9053,22.8386,85.9834,50.1765,-46.7759,-10.8214,-3.3904,-23.5504,41.1823,-54.6672,-34.7436,-38.3406,-48.4867,23.1188,40.9992,65.5947,-39.3926,30.8237,13.5154,-46.4552,-25.4545,-21.6743,-19.6356,10.0841,21.0769,-42.3365,-40.338,-94.6199
MTA,9,-94.928,75.0906,32.4642,23.3856,27.3542,86.5883,53.1179,-46.3428,-8.8461,-3.5642,-38.5989,-4.7287,-44.5879,-36.3655,-35.3712,-49.7142,20.218,42.1213,76.0106,-44.5872,32.8959,15.8397,-43.5084,-23.9572,-20.4605,-18.3265,11.377,21.9443,-41.7354,-37.3885,-92.3609
MTA,10,-103.1114,55.8433,25.8686,3.3905,27.3542,80.8849,58.1355,-42.4448,-0.2577,3.6512,-77.1127,-61.3006,-39.9754,-28.5119,-31.0044,-42.9629,13.0977,46.2643,80.573,-47.4442,41.789,25.3951,-34.3214,-14.9732,-14.5651,-9.8614,19.7373,30.271,-32.2891,-27.8462,-82.282
MTA,11,-109.3136,39.1852,13.5339,-20.5167,20.7545,72.1569,62.5476,-35.9482,12.1955,15.9956,-121.663,-114.0037,-44.0754,-8.7926,-27.7729,-30.7754,4.6589,51.9611,74.8055,-46.059,54.1357,38.0497,-21.9275,-2.7304,-5.8954,3.229,33.0104,43.2814,-16.3163,-15.0075,-67.8587
MTA,12,-110.6919,27.1017,0.257,-47.6406,11.7232,60.6637,66.5271,-28.5853,26.1088,31.0348,-151.9299,-159.6568,-45.1859,18.012,-24.5415,-17.7989,-3.5162,58.1757,63.5287,-41.7302,67.7776,51.4789,-8.7537,10.4813,3.8147,18.3265,48.2659,58.3735,2.6621,-1.2145,-51.7847
MTA,13,-105.4372,23.2177,-8.994,-73.7212,4.5156,47.7878,69.9875,-22.4351,38.3902,45.1179,-154.2255,-186.2233,-35.192,47.2922,-21.31,-7.3651,-9.4058,63.6134,51.305,-34.804,79.5199,63.4448,2.3401,22.4598,12.4844,31.8532,61.8838,71.8176,19.9231,10.3231,-37.4483
MTA,14,-94.928,28.8279,-10.0219,-91.8037,0.6947,35.8624,71.8043,-18.7104,47.1504,56.2452,-135.2661,-191.4678,-22.4648,70.853,-20.262,-1.4905,-11.3397,67.066,36.7571,-25.8,87.1179,73.1724,9.2737,32.1484,18.6399,42.0637,72.3126,81.7056,33.4913,17.6967,-25.8923
MTA,15,-85.7108,40.3936,-3.4263,-95.8897,1.1289,29.0356,71.3717,-18.0174,50.9293,62.3305,-117.157,-176.508,-11.873,79.1334,-21.6594,-2.1043,-9.0541,67.7565,21.5206,-18.7872,89.5355,78.4236,11.0938,37.8735,20.6339,47.0381,77.5702,86.6496,40.7907,19.6051,-19.8102
MTA,16,-81.3176,54.9801,7.7948,-82.5886,2.8657,30.9367,67.6517,-20.9625,47.408,60.418,-108.655,-139.6245,-2.2209,65.3896,-25.2402,-10.1708,-2.725,64.6492,9.5551,-18.0946,85.0458,76.0132,6.1536,36.2881,17.0793,44.0709,74.6397,83.9607,38.1286,14.5737,-22.6775
MTA,17,-80.8008,69.5667,18.5877,-55.2909,0.6947,42.8621,60.7308,-25.3803,38.7337,52.2463,-106.6145,-90.6183,0.8542,34.7436,-30.5677,-21.4814,5.8017,58.8662,1.1191,-22.9429,75.8073,68.1795,-3.2935,29.0657,9.5367,35.1695,65.7623,75.5473,28.1671,5.2049,-32.1482
MTA,18,-80.1116,80.2693,26.5538,-22.7771,-5.905,62.2192,52.2528,-29.2783,29.2006,41.9014,-94.4567,-46.8567,-10.4209,1.9634,-37.2926,-31.3015,14.1526,52.3063,-3.6155,-29.7825,66.7415,58.5379,-12.3072,19.8175,0.7803,24.6972,55.161,66.1798,15.6293,-3.6434,-43.7042
MTA,19,-77.9581,81.7366,32.2929,2.3473,-11.6364,80.7985,46.0239,-32.0502,21.9863,32.5127,-65.38,-30.5214,-32.0316,-20.6583,-41.3974,-36.3869,19.8664,46.9548,-0.0861,-36.449,61.2157,49.7572,-17.6807,11.1859,-6.589,15.7957,46.1111,59.3276,4.2938,-8.9351,-53.9568
MTA,0,104.2313,-1.9852,10.6215,-23.5595,24.749,-68.0954,-97.6711,-83.4171,-25.3358,-135.8752,-62.9995,-56.9159,-37.4129,-16.9876,-93.2751,-154.0525,28.6568,9.6672,-48.206,-119.1301,-77.1024,-83.3305,-156.4396,-105.0768,-38.2335,-81.0731,-98.3417,-61.9297,-142.6388,-87.3556,-91.0576
MTA,1,106.9878,0.4316,12.5917,-21.473,24.6622,-68.009,-97.4981,-82.9839,-24.6487,-135.4406,-60.704,-54.6805,-36.5587,-14.7681,-92.9258,-152.825,30.5028,9.7535,-48.206,-117.6583,-75.98,-82.5557,-155.4862,-104.2841,-37.8,-80.5494,-97.6522,-61.2358,-141.78,-86.5748,-90.2756
MTA,2,110.0889,3.2798,14.5618,-19.3866,24.4885,-68.0954,-97.7576,-82.8973,-24.5628,-135.4406,-58.4935,-52.4452,-35.9608,-12.7194,-93.1004,-152.1236,32.173,9.5809,-48.4643,-116.6193,-75.8936,-82.2974,-155.3129,-103.9318,-37.6266,-80.6367,-97.4798,-61.3226,-141.4365,-86.5748,-89.928
MTA,3,113.0177,6.2144,16.5319,-17.1263,24.1412,-68.3547,-98.1902,-82.9839,-24.8205,-135.4406,-56.623,-50.2098,-35.7045,-10.9267,-93.5371,-151.6852,34.019,9.063,-48.8947,-115.5804,-76.3253,-82.2974,-155.7462,-103.7556,-37.6266,-81.0731,-97.4798,-61.843,-141.3506,-87.0086,-89.6674
MTA,4,115.602,8.89,18.4164,-14.6051,23.7938,-68.4411,-98.8823,-82.9839,-24.9923,-135.3537,-55.2627,-48.1464,-35.6191,-9.2194,-93.9738,-151.1591,36.1287,8.5451,-49.4112,-114.3683,-76.757,-82.0392,-156.0062,-103.3153,-37.7133,-81.2476,-97.3936,-62.2767,-141.093,-87.2688,-89.1461
MTA,5,117.5832,11.0478,20.3008,-12.3448,23.6201,-68.3547,-99.1418,-82.6375,-24.5628,-134.7451,-54.2425,-46.2549,-35.5337,-7.6829,-93.7991,-150.2823,37.9747,8.2861,-49.4973,-113.0697,-76.5844,-81.3505,-155.5729,-102.5226,-37.5399,-80.8113,-96.7903,-62.1899,-140.3201,-86.9218,-88.1903
MTA,6,118.8753,12.4288,21.757,-10.5192,23.6201,-68.0954,-99.0553,-82.1177,-23.704,-133.7889,-53.5623,-44.8793,-35.3629,-6.4877,-93.2751,-149.2302,39.4691,8.2861,-49.3251,-111.8576,-75.6346,-80.4036,-154.6195,-101.6418,-37.1064,-79.9386,-95.9284,-61.5828,-139.2896,-85.9676,-87.0608
MTA,7,119.306,13.033,22.7849,-9.1282,23.4465,-67.9226,-98.8823,-81.6846,-22.7593,-132.8326,-53.2222,-44.1915,-35.1066,-5.8048,-92.5764,-148.178,40.8755,8.2861,-48.8947,-110.8187,-74.5122,-79.6288,-153.6661,-100.761,-36.6729,-79.0659,-95.1527,-60.8889,-138.4309,-84.9266,-86.3657
MTA,8,118.9615,13.033,23.2988,-8.085,23.0991,-67.7497,-98.9688,-81.4248,-22.0722,-132.0502,-53.1372,-44.1915,-34.8503,-5.4634,-91.8777,-147.2135,42.3699,8.2861,-48.3782,-110.1261,-73.5624,-79.0262,-152.7994,-99.9683,-36.3261,-78.2804,-94.6356,-60.3685,-137.7439,-84.1459,-86.0181
MTA,9,118.2723,12.774,23.5558,-7.4764,22.6649,-67.7497,-99.1418,-81.0783,-21.5569,-131.2678,-53.0522,-44.3634,-34.4233,-5.378,-91.2664,-146.5121,43.161,8.1998,-47.7756,-109.6066,-72.958,-78.3375,-152.1061,-99.1756,-35.8926,-77.5823,-94.2047,-60.1082,-137.1427,-83.3651,-85.5837
MTA,10,117.7555,12.5151,23.7271,-7.3895,22.3176,-67.8362,-99.2283,-80.6452,-20.9557,-130.3985,-52.6271,-44.6214,-33.8253,-5.378,-90.655,-145.8983,43.3368,8.0272,-47.2591,-109.3469,-72.6127,-77.6488,-151.4127,-98.3829,-35.2858,-76.7096,-93.6875,-59.6746,-136.3699,-82.7579,-84.8017
MTA,11,117.3248,12.1699,23.8128,-7.4764,22.057,-67.6633,-99.3148,-80.0388,-20.1828,-129.2684,-52.287,-45.0512,-33.3983,-5.4634,-90.131,-145.2846,43.5127,8.0272,-46.7426,-109.3469,-72.3537,-76.6158,-150.7194,-97.326,-34.5055,-75.6624,-92.9118,-58.9807,-135.4252,-82.2374,-83.9328
MTA,12,116.8079,11.9972,24.0698,-7.4764,21.9702,-67.4041,-99.4879,-78.9993,-19.238,-128.0513,-52.117,-45.4811,-33.2274,-5.4634,-89.4323,-144.7585,43.7764,8.1998,-46.2262,-109.2603,-71.9219,-75.4106,-149.9393,-96.181,-33.6385,-74.5279,-91.9637,-58.0266,-134.3947,-81.7169,-83.064
MTA,13,116.2911,11.5657,24.3267,-7.5634,22.057,-66.8856,-99.5744,-77.7,-18.0357,-126.7473,-52.202,-45.997,-33.3128,-5.378,-88.7336,-143.8817,43.8643,8.804,-45.7957,-108.8274,-71.3176,-73.9472,-149.1593,-94.8598,-32.5114,-73.3061,-90.8433,-56.899,-133.3642,-81.1097,-81.9344
MTA,14,115.7742,10.7026,24.3267,-7.8242,22.4044,-66.4535,-99.4879,-76.314,-16.7474,-125.4434,-52.5421,-46.5128,-33.4837,-5.1219,-88.2096,-142.7419,43.5127,9.4082,-45.4514,-108.0482,-70.3678,-72.3976,-148.4659,-93.4505,-31.3844,-71.9971,-89.3781,-55.5112,-132.3337,-80.5024,-80.5443
MTA,15,115.0851,9.4079,23.8984,-8.2589,22.5781,-66.2807,-99.5744,-75.188,-15.7168,-124.4002,-53.1372,-47.1147,-34.0816,-5.0365,-88.1223,-141.6021,43.0731,10.0124,-45.3653,-107.3556,-69.5907,-71.2785,-147.9459,-92.1294,-30.4307,-70.9498,-88.1714,-54.2102,-131.475,-79.8952,-79.4147
MTA,16,114.2237,7.768,23.2132,-8.9543,22.4044,-66.2807,-99.7474,-74.4084,-14.9438,-123.6178,-53.9024,-47.8884,-34.7649,-5.1219,-88.0349,-140.5499,42.5457,10.3577,-45.5375,-106.8361,-68.8137,-70.5899,-147.4259,-91.1605,-29.7371,-70.1644,-87.2233,-53.2561,-130.9597,-79.288,-78.5459
MTA,17,113.2761,6.1281,22.3566,-10.0845,22.057,-66.3671,-100.0069,-73.7154,-14.4285,-122.8354,-54.8376,-48.4043,-35.4483,-5.2073,-87.9476,-139.4101,41.7546,10.5303,-45.8818,-106.2301,-68.0366,-69.9012,-146.9059,-90.3678,-29.1303,-69.5535,-86.3614,-52.302,-130.2727,-78.594,-77.8508
MTA,18,112.4147,4.9197,21.2431,-11.4755,21.7097,-66.3671,-100.0069,-73.0224,-13.9132,-122.1399,-55.7728,-48.5762,-35.8754,-5.0365,-88.0349,-138.0072,40.5239,10.6166,-46.3122,-105.3643,-67.2595,-69.3847,-146.2992,-89.7513,-28.5234,-68.9426,-85.6719,-51.5214,-129.4999,-77.9867,-77.1557
MTA,19,111.4672,4.0566,20.2152,-12.8664,21.4492,-66.1943,-100.0069,-72.3294,-13.4838,-121.4445,-56.623,-48.7482,-36.217,-4.6097,-88.3843,-136.5167,39.3812,10.7893,-46.8287,-104.2388,-66.7415,-68.7821,-145.8658,-89.3109,-28.0899,-68.2445,-85.0686,-51.0009,-128.8129,-77.6397,-76.5475
MTA,0,-53.6662,-32.7119,-36.6614,0.2608,-36.9933,-8.1231,5.3637,14.899,-12.625,-9.1279,11.2226,-8.5976,-18.7919,17.6706,-13.5371,14.9932,-63.2911,20.888,-33.2277,64.5865,-3.54,35.2949,-21.8409,-29.5941,-7.456,54.456,70.675,46.3172,32.6326,2.6892,-20.2447
MTA,1,-55.3029,-34.0066,-36.4901,-0.6085,-36.4723,-9.2465,5.1042,13.513,-14.1709,-10.5188,9.9473,-11.5207,-18.7064,15.7925,-14.4105,10.8722,-63.6428,20.5427,-32.7112,62.6818,-5.1805,33.7454,-23.3143,-31.0915,-8.2362,52.8851,68.8651,44.5825,30.7433,0.9542,-21.7218
MTA,2,-56.0781,-35.0423,-36.3188,-1.304,-36.1249,-10.0242,4.6716,12.1271,-16.1462,-12.1705,8.2469,-13.8421,-19.1335,14.256,-15.6332,7.3651,-63.4669,20.1112,-32.9695,61.3832,-6.9073,31.7654,-25.1343,-32.9411,-9.1032,50.7907,66.6241,42.3273,28.253,-1.1277,-23.807
MTA,3,-56.3366,-35.7328,-36.5758,-2.0864,-35.6039,-10.5427,4.3256,11.1742,-18.2933,-13.9092,4.6761,-15.2177,-19.1335,13.2316,-16.9432,4.9977,-63.5549,19.7659,-33.3999,60.7771,-9.0658,29.7855,-27.3011,-34.8788,-9.7968,48.6962,64.297,39.6385,25.6767,-3.4699,-25.9792
MTA,4,-56.6811,-36.337,-37.4323,-3.1297,-34.9092,-10.8884,4.3256,10.5679,-20.011,-15.2132,-1.4453,-15.4756,-18.9627,12.4633,-17.7293,3.5949,-64.0823,19.507,-33.7442,60.3442,-10.7926,28.322,-29.2078,-36.2881,-10.1436,46.9508,62.5733,37.4701,23.7016,-5.4651,-27.5432
MTA,5,-57.801,-36.7685,-38.5459,-4.4337,-34.1276,-11.1476,4.7581,10.2214,-21.1275,-16.1694,-9.0121,-15.1317,-18.7064,11.695,-17.6419,2.9811,-64.9613,19.3343,-33.9164,59.6516,-11.915,27.3751,-30.2479,-37.1688,-10.2303,45.9909,61.4528,36.0823,22.4134,-6.6796,-28.5858
MTA,6,-59.6099,-37.0274,-39.5738,-5.5639,-33.4329,-11.3204,5.4502,10.0482,-21.5569,-16.7779,-15.8987,-14.5299,-18.7064,11.0121,-16.9432,2.8057,-65.4887,19.507,-33.5721,58.7858,-12.2604,26.9447,-30.4212,-37.4331,-9.9702,45.6418,61.108,35.5619,21.8123,-6.9399,-29.194
MTA,7,-61.5051,-37.3727,-40.0877,-6.4332,-32.7382,-11.4933,6.2288,10.2214,-21.2134,-16.7779,-20.3197,-13.9281,-19.0481,10.5853,-15.5459,3.0688,-65.9283,20.0249,-32.8834,57.9201,-11.656,27.1168,-29.4678,-37.345,-9.2766,46.1654,61.4528,35.9956,21.8982,-6.1591,-29.3678
MTA,8,-62.8833,-37.9769,-40.3447,-7.2156,-32.0435,-11.7525,7.2669,10.4813,-20.0969,-16.3433,-22.1901,-13.5842,-19.8169,10.1584,-13.7118,3.4195,-66.7194,20.6291,-32.453,56.9677,-10.1019,27.7194,-27.4744,-36.9927,-8.583,47.1254,62.4009,37.3833,22.5852,-4.4242,-29.2809
MTA,9,-63.8309,-38.9263,-40.6017,-7.9111,-31.783,-12.0118,8.1321,10.4813,-18.9804,-15.9956,-22.3601,-13.5842,-21.0127,9.5609,-11.9651,3.3318,-67.5105,20.9743,-32.453,55.9288,-8.2024,27.9777,-25.481,-36.8165,-8.2362,48.0853,63.349,38.7711,23.2722,-2.3422,-29.3678
MTA,10,-64.4339,-40.0483,-40.8586,-8.3458,-31.783,-12.0982,8.5646,10.3946,-18.7227,-15.9086,-21.0849,-13.6701,-22.294,8.878,-10.917,3.1565,-68.2138,20.9743,-32.9695,55.2362,-6.9936,27.9777,-24.2676,-36.9046,-8.3229,48.3471,63.6937,39.2048,23.7016,-1.1277,-29.4547
MTA,11,-64.6923,-41.343,-41.2869,-8.5197,-32.0435,-12.0982,8.4781,10.308,-19.5816,-16.1694,-18.7893,-14.272,-23.4898,8.5365,-10.917,3.1565,-69.0049,20.7154,-33.5721,55.3228,-7.2526,27.8055,-24.6143,-37.0807,-8.6697,47.7362,63.2628,38.164,23.7016,-1.4747,-29.4547
MTA,12,-64.3477,-42.5514,-41.7152,-8.8674,-32.5645,-12.0118,8.2186,10.1348,-21.0416,-16.6041,-15.8136,-15.8195,-24.2586,8.878,-11.441,3.2441,-69.9719,20.2838,-34.1746,56.102,-8.7204,27.8055,-26.261,-37.0807,-9.2766,46.7763,62.4009,36.3425,23.7016,-3.1229,-29.0203
MTA,13,-63.7447,-43.3282,-41.9722,-9.1282,-33.2592,-11.9253,7.613,9.9615,-22.5016,-17.0387,-12.923,-17.539,-24.5148,9.9023,-12.2271,3.5072,-70.4993,19.7659,-34.6051,57.0543,-10.879,27.8055,-28.4278,-36.9046,-9.8835,45.6418,61.4528,34.4343,23.8733,-5.3784,-28.4121
MTA,14,-63.0556,-43.6734,-41.9722,-9.1282,-33.8671,-11.7525,6.8344,10.0482,-23.704,-17.2126,-10.4574,-18.8287,-24.2586,11.2682,-12.6638,3.8579,-70.2356,19.4207,-34.6911,58.0932,-13.0375,27.8055,-30.5079,-36.9046,-10.4037,44.7691,60.6771,32.8731,23.9592,-7.4604,-27.8907
MTA,15,-62.6249,-43.6734,-41.8009,-9.0413,-34.5618,-11.4933,6.0558,10.308,-24.477,-17.1257,-8.587,-19.5165,-24.0023,12.5487,-12.8384,4.647,-69.4444,19.1617,-34.8633,59.0456,-14.3326,27.5473,-31.7213,-37.0807,-10.8371,44.1582,60.0738,32.0057,24.1309,-8.6748,-27.4563
